canonical_key,canonical_tag,distinct_users,distinct_artists,vote_rows,source_assignments,raw_tag_id_count,raw_variant_count,raw_variants,review_numbers,manual_review_notes,manual_review_flag,automatic_exclusion_reason,manual_flag_reason,is_flagged,semantic_content_eligible,semantic_exclusion_reason,single_user_tag,meets_min_artist_threshold,use_for_content_model,content_model_exclusion_reason
there and back again,there and back again,1,1,1,1,1,1,there and back again,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
theremin,theremin,2,4,4,4,1,1,theremin,,,False,,,False,True,,False,True,True,
these guys fucking rule,these guys fucking rule,1,18,18,18,1,1,these guys fucking rule,,,False,,,False,True,,True,True,True,
these songs are just amazing,these songs are just amazing,1,35,35,35,1,1,these songs are just amazing,,,False,,,False,True,,True,True,True,
they have made the story of the rock n roll,they have made the story of the rock n roll,1,1,1,1,1,1,they have made the story of the rock n roll,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
they might be giants,they might be giants,1,3,3,3,1,1,they might be giants,,,False,,,False,True,,True,True,True,
they slew the dreamer,they slew the dreamer,1,1,1,1,1,1,they slew the dreamer,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
they will rock you,they will rock you,1,1,1,1,1,1,they will rock you,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
thick as fuck,thick as fuck,1,9,9,9,1,1,thick as fuck,,,False,,,False,True,,True,True,True,
thickgirl,thickgirl,1,1,1,1,1,1,thickgirl,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thickmodel,thickmodel,1,1,1,1,1,1,thickmodel,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thievery corporation,thievery corporation,1,1,1,1,1,1,thievery corporation,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thieves,thieves,1,1,1,1,1,1,thieves,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
things i like,things i like,1,1,1,1,1,1,things i like,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
things you should be ashamed of,things you should be ashamed of,1,1,1,1,1,1,things you should be ashamed of,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
think geek,think geek,1,2,2,2,1,1,think geek,,,False,,,False,True,,True,True,True,
thirteen senses,thirteen senses,1,1,1,1,1,1,thirteen senses,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this,this,1,1,1,1,1,1,this,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this guys voice is amazingly high,this guys voice is amazingly high,1,1,1,1,1,1,this guys voice is amazingly high,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this is a song about being happy,this is a song about being happy,1,1,1,1,1,1,this is a song about being happy,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this is good,this is good,1,2,2,2,1,1,this is good,,,False,,,False,True,,True,True,True,
this is it,this is it,1,1,1,1,1,1,this is it,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this is my favorite song in the world,this is my favorite song in the world,1,1,1,1,1,1,this is my favorite song in the world,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
this is not deathcore,this is not deathcore,1,1,1,1,1,1,this is not deathcore,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this is not emo,this is not emo,1,2,2,2,1,1,this is not emo,,,False,,,False,True,,True,True,True,
this is paint,this is paint,1,1,1,1,1,1,this is paint,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this is us,this is us,1,1,1,1,1,1,this is us,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this kraft works,this kraft works,1,1,1,1,1,1,this kraft works,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this light,this light,1,13,13,13,1,1,this light,,,False,,,False,True,,True,True,True,
this light this light,this light - this light,1,7,7,7,1,1,this light - this light,,,False,,,False,True,,True,True,True,
this love,this love,1,1,1,1,1,1,this love,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this mortal coil,this mortal coil,1,1,1,1,1,1,this mortal coil,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this ship,this ship,1,1,1,1,1,1,this ship,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this shit fucking rawks,this shit fucking rawks,1,1,1,1,1,1,this shit fucking rawks,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this singer is way too white to cover cab calloway,this singer is way too white to cover cab calloway,1,1,1,1,1,1,this singer is way too white to cover cab calloway,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this song hits really close to home,this song hits really close to home,1,1,1,1,1,1,this song hits really close to home,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this song should be single,this song should be single,1,1,1,1,1,1,this song should be single,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this song tells the story of my life right from the bottom of my heart,this song tells the story of my life right from the bottom of my heart,1,1,1,1,1,1,this song tells the story of my life right from the bottom of my heart,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
this will destroy you,this will destroy you,1,1,1,1,1,1,this will destroy you,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
this will make you shit your pants,this will make you shit your pants,1,5,5,5,1,1,this will make you shit your pants,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,True,False,personal preference or user behaviour
this world go crazy,this world go crazy,1,1,1,1,1,1,this world go crazy,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thomas ian nicholas band,thomas ian nicholas band,1,1,1,1,1,1,thomas ian nicholas band,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thomas newman,thomas newman,1,1,1,1,1,1,thomas newman,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thorshji,thorshji,1,1,1,1,1,1,thorshji,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thought,thought,1,1,1,1,1,1,thought,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thought bandit,thought bandit,1,1,1,1,1,1,thought bandit,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thrangh,thrangh,1,2,2,2,1,1,thrangh,,,False,,,False,True,,True,True,True,
thrash,thrash,15,24,35,35,1,1,thrash,,,False,,,False,True,,False,True,True,
thrash death metal,thrash/death metal,1,1,1,1,1,1,thrash/death metal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thrash metal,thrash metal,111,158,653,653,1,1,thrash metal,,,False,,,False,True,,False,True,True,
thrash metal at its finest,thrash metal at its finest,1,1,1,1,1,1,thrash metal at  its finest,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thrash speed metal,thrash speed metal,1,1,1,1,1,1,thrash speed metal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thrash till death,thrash till death,1,11,11,11,1,1,thrash till death,,,False,,,False,True,,True,True,True,
thrashcore,thrashcore,2,2,2,2,1,1,thrashcore,,,False,,,False,True,,False,True,True,
thrashdeath,thrashdeath,1,2,2,2,1,1,thrashdeath,,,False,,,False,True,,True,True,True,
thrasher,thrasher,2,3,3,3,2,2,thrasher | thrashers,121,,False,,,False,True,,False,True,True,
three days grace,three days grace,3,2,3,3,1,1,three days grace,,,False,,,False,True,,False,True,True,
thriller,thriller,1,1,1,1,1,1,thriller,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
throbbing gristle,throbbing gristle,1,1,1,1,1,1,throbbing gristle,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
throwing muses,throwing muses,1,1,1,1,1,1,throwing muses,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thunder,thunder,1,3,3,3,1,1,thunder,,,False,,,False,True,,True,True,True,
thundercats tribute,thundercats tribute,1,1,1,1,1,1,thundercats tribute,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
thursday,thursday,1,1,1,1,1,1,thursday,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tianguiscore,tianguiscore,1,12,12,12,1,1,tianguiscore,,,False,,,False,True,,True,True,True,
tiempos tristez y raros en floricienta :c,tiempos tristez y raros en floricienta :c,1,1,1,1,1,1,tiempos tristez y raros en floricienta :c,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tiesto,tiesto,1,1,1,1,1,1,tiesto,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tiesto cary brothers ride,tiesto - cary brothers - ride,1,1,1,1,1,1,tiesto - cary brothers - ride,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tiger,tiger,2,13,13,13,1,1,tiger,,,False,,,False,True,,False,True,True,
tight,tight,1,47,47,47,1,1,tight,,,False,,,False,True,,True,True,True,
tiktok,tiktok,1,1,1,1,1,1,tiktok,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tilavet,tilavet,2,3,3,3,1,1,tilavet,,,False,,,False,True,,False,True,True,
tim mcgraw and gwyneth paltrow,tim mcgraw and gwyneth paltrow,1,1,1,1,1,1,tim mcgraw and gwyneth paltrow,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tim urban,tim urban,1,1,1,1,1,1,tim urban,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tim warweg,tim warweg,1,1,1,1,1,1,tim warweg,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
timba,timba,1,1,1,1,1,1,timba,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
timbaland,timbaland,7,31,37,37,1,1,timbaland,,,False,,,False,True,,False,True,True,
timbaland knock,timbaland knock,1,1,1,1,1,1,timbaland knock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
time,time,3,15,15,15,1,1,time,,,False,,,False,True,,False,True,True,
timeless rock,timeless rock,1,1,1,1,1,1,timeless rock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tina turner,tina turner,1,1,1,1,1,1,tina turner,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tinband,tinband,1,1,1,1,1,1,tinband,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tino,tino,1,1,1,1,1,1,tino,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tinosoft,tinosoft,1,52,52,52,1,1,tinosoft,,,False,,,False,True,,True,True,True,
tip pon toe,tip pon toe,1,1,1,1,1,1,tip pon toe,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tirar da fossa,tirar da fossa,1,1,1,1,1,1,tirar da fossa,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tired of being sexy,tired of being sexy,1,1,1,1,1,1,tired of being sexy,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
titanic,titanic,1,2,2,2,1,1,titanic,,,False,,,False,True,,True,True,True,
titans,titans,1,17,17,17,1,1,titans,,,False,,,False,True,,True,True,True,
title and registration,title and registration,1,1,1,1,1,1,title and registration,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
title is a full sentence,title is a full sentence,2,34,34,34,1,1,title is a full sentence,,,False,,,False,True,,False,True,True,
title is so true,title is so true,1,1,1,1,1,1,title is so true,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tlc,tlc,1,1,1,1,1,1,tlc,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tlc unpretty,tlc unpretty,1,1,1,1,1,1,tlc unpretty,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
to com for my brain,to com for my brain,1,1,1,1,1,1,to com for my brain,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
to discover,to discover,1,1,1,1,1,1,to discover,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
to download,to download,1,1,1,1,1,1,to download,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
to hear when you wake up,to hear when you wake up,1,1,1,1,1,1,to hear when you wake up,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
to sing,to sing,1,12,12,12,1,1,to sing,,,False,,,False,True,,True,True,True,
to write love on my arms,to write love on my arms,1,14,14,14,1,1,to write love on my arms,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,True,False,personal preference or user behaviour
tobias sammet,tobias sammet,1,2,2,2,1,1,tobias sammet,,,False,,,False,True,,True,True,True,
tocante,tocante,1,1,1,1,1,1,tocante,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
tod dockstader,tod dockstader,1,1,1,1,1,1,tod dockstader,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
