tagID,raw_tag,raw_distinct_users,raw_distinct_artists,raw_assignments,display_normalized,tag_key,base_display_tag,post_plural_key,canonical_key,canonical_tag,review_numbers,manual_review_notes,manual_review_flag
11164,american jazz,1,4,4,american jazz,american jazz,american jazz,american jazz,american jazz,american jazz,,,False
11165,brazilian jazz,1,3,3,brazilian jazz,brazilian jazz,brazilian jazz,brazilian jazz,brazilian jazz,brazilian jazz,,,False
11166,modern ska,1,2,2,modern ska,modern ska,modern ska,modern ska,modern ska,modern ska,,,False
11167,mpb christian,0,0,0,mpb christian,mpb christian,mpb christian,mpb christian,mpb christian,mpb christian,,,False
11168,acoustic christian,0,0,0,acoustic christian,acoustic christian,acoustic christian,acoustic christian,acoustic christian,acoustic christian,,,False
11169,brazilian ska,1,1,1,brazilian ska,brazilian ska,brazilian ska,brazilian ska,brazilian ska,brazilian ska,,,False
11170,pre-grunge alternative rock,1,1,1,pre-grunge alternative rock,pre grunge alternative rock,pre-grunge alternative rock,pre grunge alternative rock,pre grunge alternative rock,pre-grunge alternative rock,,,False
11171,relax music,1,1,1,relax music,relax music,relax music,relax music,relax music,relax music,,,False
11172,cavalera,1,1,1,cavalera,cavalera,cavalera,cavalera,cavalera,cavalera,,,False
11173,alternative & punk,0,0,0,alternative & punk,alternative & punk,alternative & punk,alternative & punk,alternative & punk,alternative & punk,,,False
11174,akiko shikata,1,1,1,akiko shikata,akiko shikata,akiko shikata,akiko shikata,akiko shikata,akiko shikata,,,False
11175,aoyama thelma,1,1,1,aoyama thelma,aoyama thelma,aoyama thelma,aoyama thelma,aoyama thelma,aoyama thelma,,,False
11176,thelma aoyama,1,1,1,thelma aoyama,thelma aoyama,thelma aoyama,thelma aoyama,thelma aoyama,thelma aoyama,,,False
11177,myth,1,1,1,myth,myth,myth,myth,myth,myth,,,False
11178,unforgattable,1,1,1,unforgattable,unforgattable,unforgattable,unforgattable,unforgattable,unforgattable,,,False
11179,brit style,1,1,1,brit style,brit style,brit style,brit style,brit style,brit style,,,False
11180,best dance track 2009,1,1,1,best dance track 2009,best dance track 2009,best dance track 2009,best dance track 2009,best dance track 2009,best dance track 2009,,,False
11181,exposure music awards,1,1,1,exposure music awards,exposure music awards,exposure music awards,exposure music awards,exposure music awards,exposure music awards,,,False
11182,melody pop,1,1,1,melody pop,melody pop,melody pop,melody pop,melody pop,melody pop,,,False
11183,local bands,0,0,0,local bands,local bands,local bands,local bands,local bands,local bands,,,False
11184,workout songs,1,1,1,workout songs,workout songs,workout songs,workout songs,workout songs,workout songs,,,False
11185,peter paul and mary,1,1,1,peter paul and mary,peter paul and mary,peter paul and mary,peter paul and mary,peter paul and mary,peter paul and mary,,,False
11186,we gotta fight fight fight fight fight for this love,1,1,1,we gotta fight fight fight fight fight for this love,we gotta fight fight fight fight fight for this love,we gotta fight fight fight fight fight for this love,we gotta fight fight fight fight fight for this love,we gotta fight fight fight fight fight for this love,we gotta fight fight fight fight fight for this love,,,False
11187,come here rude boy-boy,1,1,1,come here rude boy-boy,come here rude boy boy,come here rude boy-boy,come here rude boy boy,come here rude boy boy,come here rude boy-boy,,,False
11188,revoltads,1,1,1,revoltads,revoltads,revoltads,revoltads,revoltads,revoltads,,,False
11189,passiva,1,1,1,passiva,passiva,passiva,passiva,passiva,passiva,,,False
11190,poppunk,2,7,7,poppunk,poppunk,poppunk,poppunk,poppunk,poppunk,,,False
11191,oldschool punkrock,1,1,1,oldschool punkrock,oldschool punkrock,oldschool punkrock,oldschool punkrock,oldschool punkrock,oldschool punkrock,,,False
11192,77 style punk,1,3,3,77 style punk,77 style punk,77 style punk,77 style punk,77 style punk,77 style punk,,,False
11193,awesome punk,1,1,1,awesome punk,awesome punk,awesome punk,awesome punk,awesome punk,awesome punk,,,False
11194,old-school punk,1,1,1,old-school punk,old school punk,old-school punk,old school punk,old school punk,old-school punk,,,False
11195,magyar,1,1,1,magyar,magyar,magyar,magyar,magyar,magyar,,,False
11196,us punk,1,1,1,us punk,us punk,us punk,us punk,us punk,us punk,,,False
11197,melodic punk-rock,1,1,1,melodic punk-rock,melodic punk rock,melodic punk-rock,melodic punk rock,melodic punk rock,melodic punk-rock,,,False
11198,lovable foreigners,1,1,1,lovable foreigners,lovable foreigners,lovable foreigners,lovable foreigners,lovable foreigners,lovable foreigners,,,False
11199,old skool punk,1,1,1,old skool punk,old skool punk,old skool punk,old skool punk,old skool punk,old skool punk,,,False
11200,lookout records,1,1,1,lookout records,lookout records,lookout records,lookout records,lookout records,lookout records,,,False
11201,pop-punk fury,1,1,1,pop-punk fury,pop punk fury,pop-punk fury,pop punk fury,pop punk fury,pop-punk fury,,,False
11202,punk rock show,1,1,1,punk rock show,punk rock show,punk rock show,punk rock show,punk rock show,punk rock show,,,False
11203,punk-pop,1,1,1,punk-pop,punk pop,punk pop,punk pop,punk pop,punk pop,,,False
11204,magyar punk,1,1,1,magyar punk,magyar punk,magyar punk,magyar punk,magyar punk,magyar punk,,,False
11205,hungarian punk-rock,1,1,1,hungarian punk-rock,hungarian punk rock,hungarian punk-rock,hungarian punk rock,hungarian punk rock,hungarian punk-rock,,,False
11206,punk revival,1,1,1,punk revival,punk revival,punk revival,punk revival,punk revival,punk revival,,,False
11207,good punk,1,1,1,good punk,good punk,good punk,good punk,good punk,good punk,,,False
11208,true punk,1,1,1,true punk,true punk,true punk,true punk,true punk,true punk,,,False
11209,hungarian punk,1,1,1,hungarian punk,hungarian punk,hungarian punk,hungarian punk,hungarian punk,hungarian punk,,,False
11210,buzzpop,1,3,3,buzzpop,buzzpop,buzzpop,buzzpop,buzzpop,buzzpop,,,False
11211,punk rock-n-roll,1,1,1,punk rock-n-roll,punk rock n roll,punk rock-n-roll,punk rock n roll,punk rock n roll,punk rock-n-roll,,,False
11212,lookout,1,1,1,lookout,lookout,lookout,lookout,lookout,lookout,,,False
11213,die Ärzte,1,1,1,die ärzte,die ärzte,die ärzte,die ärzte,die ärzte,die ärzte,,,False
11214,clash,1,1,1,clash,clash,clash,clash,clash,clash,,,False
11215,singalong punk,1,2,2,singalong punk,singalong punk,singalong punk,singalong punk,singalong punk,singalong punk,,,False
11216,mississippi,1,3,3,mississippi,mississippi,mississippi,mississippi,mississippi,mississippi,,,False
11217,old blues,1,1,1,old blues,old blues,old blues,old blues,old blues,old blues,,,False
11218,the mars volta,1,1,1,the mars volta,the mars volta,the mars volta,the mars volta,the mars volta,the mars volta,,,False
11219,working class,1,2,2,working class,working class,working class,working class,working class,working class,,,False
11220,old but good,1,4,4,old but good,old but good,old but good,old but good,old but good,old but good,,,False
11221,super catchy,1,3,3,super catchy,super catchy,super catchy,super catchy,super catchy,super catchy,,,False
11222,me likey,1,4,4,me likey,me likey,me likey,me likey,me likey,me likey,,,False
11223,so sweet,1,3,3,so sweet,so sweet,so sweet,so sweet,so sweet,so sweet,,,False
11224,jackass number 2,1,1,1,jackass number 2,jackass number 2,jackass number 2,jackass number 2,jackass number 2,jackass number 2,,,False
11225,fucking beast,1,1,1,fucking beast,fucking beast,fucking beast,fucking beast,fucking beast,fucking beast,,,False
11226,kinda emoish,1,2,2,kinda emoish,kinda emoish,kinda emoish,kinda emoish,kinda emoish,kinda emoish,,,False
11227,future wifey,1,1,1,future wifey,future wifey,future wifey,future wifey,future wifey,future wifey,,,False
11228,hate her but like her music,1,1,1,hate her but like her music,hate her but like her music,hate her but like her music,hate her but like her music,hate her but like her music,hate her but like her music,,,False
11229,hated him loved his music,1,1,1,hated him loved his music,hated him loved his music,hated him loved his music,hated him loved his music,hated him loved his music,hated him loved his music,,,False
11230,sounds better live,1,1,1,sounds better live,sounds better live,sounds better live,sounds better live,sounds better live,sounds better live,,,False
11231,people are crazy,1,1,1,people are crazy,people are crazy,people are crazy,people are crazy,people are crazy,people are crazy,,,False
11232,reminds me of my besties,1,1,1,reminds me of my besties,reminds me of my besties,reminds me of my besties,reminds me of my besties,reminds me of my besties,reminds me of my besties,,,False
11233,rip,1,1,1,rip,rip,rip,rip,rip,rip,,,False
11234,sexi,1,1,1,sexi,sexi,sexi,sexi,sexi,sexi,,,False
11235,sexy video,1,1,1,sexy video,sexy video,sexy video,sexy video,sexy video,sexy video,,,False
11236,cute song,1,1,1,cute song,cute song,cute song,cute song,cute song,cute song,,,False
11237,i cry when angels deserve to die,1,1,1,i cry when angels deserve to die,i cry when angels deserve to die,i cry when angels deserve to die,i cry when angels deserve to die,i cry when angels deserve to die,i cry when angels deserve to die,,,False
11238,lovemetal,1,1,1,lovemetal,lovemetal,lovemetal,lovemetal,lovemetal,lovemetal,,,False
11239,gulity pleasure,0,0,0,gulity pleasure,gulity pleasure,gulity pleasure,gulity pleasure,gulity pleasure,gulity pleasure,,,False
11240,jared leto,1,1,1,jared leto,jared leto,jared leto,jared leto,jared leto,jared leto,,,False
11241,sexy lead singer,1,1,1,sexy lead singer,sexy lead singer,sexy lead singer,sexy lead singer,sexy lead singer,sexy lead singer,,,False
11242,love her voice,1,1,1,love her voice,love her voice,love her voice,love her voice,love her voice,love her voice,,,False
11243,eazy-e,1,1,1,eazy-e,eazy e,eazy-e,eazy e,eazy e,eazy-e,,,False
11244,ice cube,1,1,1,ice cube,ice cube,ice cube,ice cube,ice cube,ice cube,,,False
11245,dr dre,1,1,1,dr dre,dr dre,dr dre,dr dre,dr dre,dr dre,,,False
11246,temporal,1,1,1,temporal,temporal,temporal,temporal,temporal,temporal,,,False
11247,techno-industrial,1,3,3,techno-industrial,techno industrial,techno-industrial,techno industrial,techno industrial,techno-industrial,,,False
11248,dark industrial,1,2,2,dark industrial,dark industrial,dark industrial,dark industrial,dark industrial,dark industrial,,,False
11249,industrial noise,1,1,1,industrial noise,industrial noise,industrial noise,industrial noise,industrial noise,industrial noise,,,False
11250,hard dance,1,2,2,hard dance,hard dance,hard dance,hard dance,hard dance,hard dance,,,False
11251,hip-hop industrial,0,0,0,hip-hop industrial,hip hop industrial,hip-hop industrial,hip hop industrial,hip hop industrial,hip-hop industrial,,,False
11252,electro - industrial,1,1,1,electro - industrial,electro industrial,electro-industrial,electro industrial,electro industrial,electro-industrial,,,False
11253,ambient-industrial,0,0,0,ambient-industrial,ambient industrial,ambient industrial,ambient industrial,ambient industrial,ambient industrial,,,False
11254,industrial world,0,0,0,industrial world,industrial world,industrial world,industrial world,industrial world,industrial world,,,False
11255,el nin yo,1,1,1,el nin yo,el nin yo,el nin yo,el nin yo,el nin yo,el nin yo,,,False
11256,agrestina,0,0,0,agrestina,agrestina,agrestina,agrestina,agrestina,agrestina,,,False
11257,paranaense,1,1,1,paranaense,paranaense,paranaense,paranaense,paranaense,paranaense,,,False
11258,music for your ears,1,1,1,music for your ears,music for your ears,music for your ears,music for your ears,music for your ears,music for your ears,,,False
11259,melodramatic popular song,1,1,1,melodramatic popular song,melodramatic popular song,melodramatic popular song,melodramatic popular song,melodramatic popular song,melodramatic popular song,,,False
11260,roquenrou,1,1,1,roquenrou,roquenrou,roquenrou,roquenrou,roquenrou,roquenrou,,,False
11261,parana,1,1,1,parana,parana,parana,parana,parana,parana,,,False
11262,pr,1,1,1,pr,pr,pr,pr,pr,pr,,,False
11263,makes me want to shout it from a rooftop,1,1,1,makes me want to shout it from a rooftop,makes me want to shout it from a rooftop,makes me want to shout it from a rooftop,makes me want to shout it from a rooftop,makes me want to shout it from a rooftop,makes me want to shout it from a rooftop,,,False
11264,me faz querer subir no telhado e gritar pra todo mundo ouvir,1,1,1,me faz querer subir no telhado e gritar pra todo mundo ouvir,me faz querer subir no telhado e gritar pra todo mundo ouvir,me faz querer subir no telhado e gritar pra todo mundo ouvir,me faz querer subir no telhado e gritar pra todo mundo ouvir,me faz querer subir no telhado e gritar pra todo mundo ouvir,me faz querer subir no telhado e gritar pra todo mundo ouvir,,,False
11265,one of the best tracks ever,1,1,1,one of the best tracks ever,one of the best tracks ever,one of the best tracks ever,one of the best tracks ever,one of the best tracks ever,one of the best tracks ever,,,False
11266,isolation,1,1,1,isolation,isolation,isolation,isolation,isolation,isolation,,,False
11267,ian curtis,1,1,1,ian curtis,ian curtis,ian curtis,ian curtis,ian curtis,ian curtis,,,False
11268,she wolf,0,0,0,she wolf,she wolf,she wolf,she wolf,she wolf,she wolf,,,False
11269,man vocalist,1,1,1,man vocalist,man vocalist,man vocalist,man vocalist,man vocalist,man vocalist,,,False
11272,good rnb,1,6,6,good rnb,good rnb,good rnb,good rnb,good rnb,good rnb,,,False
11273,relationships,1,4,4,relationships,relationships,relationships,relationships,relationships,relationships,,,False
11274,rock out,1,3,3,rock out,rock out,rock out,rock out,rock out,rock out,,,False
11275,angry,2,3,3,angry,angry,angry,angry,angry,angry,,,False
11276,mystical,1,1,1,mystical,mystical,mystical,mystical,mystical,mystical,,,False
11277,innocent,1,1,1,innocent,innocent,innocent,innocent,innocent,innocent,,,False
11278,philosophical,1,1,1,philosophical,philosophical,philosophical,philosophical,philosophical,philosophical,,,False
11279,so cheesy,1,1,1,so cheesy,so cheesy,so cheesy,so cheesy,so cheesy,so cheesy,,,False
11280,ooh girl,1,1,1,ooh girl,ooh girl,ooh girl,ooh girl,ooh girl,ooh girl,,,False
11281,blunt,1,1,1,blunt,blunt,blunt,blunt,blunt,blunt,,,False
11282,wise,0,0,0,wise,wise,wise,wise,wise,wise,,,False
11283,reflective,0,0,0,reflective,reflective,reflective,reflective,reflective,reflective,,,False
11284,release,1,1,1,release,release,release,release,release,release,,,False
11285,confessional,1,1,1,confessional,confessional,confessional,confessional,confessional,confessional,,,False
11286,little mermaid,0,0,0,little mermaid,little mermaid,little mermaid,little mermaid,little mermaid,little mermaid,,,False
11287,british television,0,0,0,british television,british television,british television,british television,british television,british television,,,False
11288,harsh,0,0,0,harsh,harsh,harsh,harsh,harsh,harsh,,,False
11289,electrodark,0,0,0,electrodark,electrodark,electrodark,electrodark,electrodark,electrodark,,,False
11290,electronic house,1,1,1,electronic house,electronic house,electronic house,electronic house,electronic house,electronic house,,,False
11293,white rap,1,1,1,white rap,white rap,white rap,white rap,white rap,white rap,,,False
11314,trashbag filled with vomit,1,15,15,trashbag filled with vomit,trashbag filled with vomit,trashbag filled with vomit,trashbag filled with vomit,trashbag filled with vomit,trashbag filled with vomit,,,False
11321,sondtrack,0,0,0,sondtrack,sondtrack,sondtrack,sondtrack,sondtrack,sondtrack,,,False
11322,tocante,1,1,1,tocante,tocante,tocante,tocante,tocante,tocante,,,False
